1.947297334671,0.72231549024582,3.2941105365753,1.4808490276337,1.5072674751282,2.390789270401,0.0
1.9472963809967,0.72074073553085,3.2941105365753,1.480849981308,1.5054980516434,2.390789270401,0.050000000745058
1.9472959041595,0.7186399102211,3.2941105365753,1.4808504581451,1.5031368732452,2.390789270401,0.10000000149012
1.9472957849503,0.73261916637421,3.2941105365753,1.4808506965637,1.5163204669952,2.390789270401,0.15000000596046
1.9472957849503,0.75145798921585,3.2939960956573,1.480850815773,1.5391924381256,2.3906760215759,0.20000000298023
1.9472957849503,0.77031302452087,3.2938854694366,1.4808509349823,1.5604724884033,2.3905651569366,0.25
1.9472957849503,0.78893160820007,3.2937748432159,1.4808509349823,1.5814551115036,2.3904547691345,0.30000001192093
1.9471275806427,0.80728137493134,3.2936642169952,1.4804989099503,1.602127790451,2.3903436660767,0.35000002384186
1.9464098215103,0.82532036304474,3.2935500144958,1.4804537296295,1.6225169897079,2.3902308940887,0.40000003576279
1.9462745189667,0.84314143657684,3.2934355735779,1.4805791378021,1.6425949335098,2.3901162147522,0.45000004768372
1.9461952447891,0.86071586608887,3.3054866790771,1.4806311130524,1.662407875061,2.4024171829224,0.50000005960464
1.9461427927017,0.87815916538239,3.3190941810608,1.4806512594223,1.6821014881134,2.417587518692,0.55000007152557
1.9461532831192,0.89547741413116,3.3256402015686,1.48062312603,1.7016534805298,2.4247047901154,0.6000000834465
1.9461739063263,0.91264456510544,3.3252873420715,1.4806085824966,1.721024274826,2.4233641624451,0.65000009536743
1.9461834430695,0.92956572771072,3.3236832618713,1.4805992841721,1.740132689476,2.4201648235321,0.70000010728836
1.9462082386017,0.94624203443527,3.3210024833679,1.4805899858475,1.7589502334595,2.415905714035,0.75000011920929
1.9462512731552,0.96266412734985,3.3216316699982,1.4805620908737,1.7774994373322,2.4161133766174,0.80000013113022
1.9462858438492,0.9789160490036,3.323912858963,1.4805365800858,1.7958215475082,2.4195029735565,0.85000014305115
1.9463160037994,0.99497306346893,3.3261775970459,1.4805147647858,1.8139480352402,2.4227919578552,0.90000015497208
1.9463249444962,1.0108536481857,3.3284423351288,1.4805241823196,1.8318468332291,2.4260151386261,0.95000016689301
1.9463437795639,1.0265629291534,3.3306994438171,1.4805543422699,1.8495626449585,2.4291796684265,1.0000001192093
1.9463794231415,1.0420429706573,3.3329467773438,1.4806065559387,1.8670790195465,2.4322752952576,1.0500000715256
1.9464222192764,1.0573774576187,3.3352031707764,1.4806569814682,1.8843768835068,2.4353125095367,1.1000000238419
1.9464582204819,1.0725157260895,3.3374438285828,1.4806935787201,1.9015204906464,2.4382953643799,1.1499999761581
