1.946754693985,0.72172152996063,3.2941105365753,1.4802370071411,1.5065979957581,2.390789270401,0.0
1.9462053775787,0.72111016511917,3.2941105365753,1.4796197414398,1.5059111118317,2.390789270401,0.050000000745058
1.9456565380096,0.72049915790558,3.2941105365753,1.479003071785,1.5052244663239,2.390789270401,0.10000000149012
1.9451080560684,0.72816729545593,3.2941105365753,1.4783866405487,1.5128855705261,2.390789270401,0.15000000596046
1.9445598125458,0.73377239704132,3.2939960956573,1.4777703285217,1.5190069675446,2.3906760215759,0.20000000298023
1.944011926651,0.74060714244843,3.2938854694366,1.4771546125412,1.5263702869415,2.3905651569366,0.25
1.9434645175934,0.74768954515457,3.2937748432159,1.4765393733978,1.5343512296677,2.3904547691345,0.30000001192093
1.9546817541122,0.75473219156265,3.2936642169952,1.4886362552643,1.5423114299774,2.3903436660767,0.35000002384186
1.9660279750824,0.76177513599396,3.2935500144958,1.5006232261658,1.5502355098724,2.3902308940887,0.40000003576279
1.9714858531952,0.76877415180206,3.2934355735779,1.5064281225204,1.5581352710724,2.3901162147522,0.45000004768372
1.975442647934,0.77574819326401,3.3054623603821,1.510819196701,1.566025853157,2.4024231433868,0.50000005960464
1.9815648794174,0.78269505500793,3.3188872337341,1.5178654193878,1.5739018917084,2.4176888465881,0.55000007152557
1.9877235889435,0.78966104984283,3.3255000114441,1.5248309373856,1.58174264431,2.42498254776,0.6000000834465
1.9938337802887,0.79661166667938,3.3252036571503,1.5317884683609,1.5895884037018,2.4234983921051,0.65000009536743
1.9998954534531,0.80354624986649,3.32359623909,1.538712978363,1.5974272489548,2.4201445579529,0.70000010728836
2.0058836936951,0.81048440933228,3.3210327625275,1.5455861091614,1.605248093605,2.4158849716187,0.75000011920929
2.0118718147278,0.81738221645355,3.3221237659454,1.5524078607559,1.6130586862564,2.4172186851501,0.80000013113022
2.0178444385529,0.82431000471115,3.3243973255157,1.5592443943024,1.6208446025848,2.4206483364105,0.85000014305115
2.0237934589386,0.83121478557587,3.3266577720642,1.5660622119904,1.6286299228668,2.4239988327026,0.90000015497208
2.0297877788544,0.83813583850861,3.3289158344269,1.5728534460068,1.636376619339,2.4272601604462,0.95000016689301
2.0357604026794,0.84501945972443,3.3311755657196,1.5796500444412,1.6441118717194,2.4304506778717,1.0000001192093
2.0417382717133,0.85189640522003,3.3334109783173,1.5864152908325,1.6518510580063,2.4335684776306,1.0500000715256
2.0477001667023,0.85873997211456,3.3356673717499,1.5931966304779,1.6595634222031,2.4366524219513,1.1000000238419
2.0536639690399,0.86558377742767,3.3378994464874,1.5999592542648,1.6672151088715,2.4396619796753,1.1499999761581
2.0595707893372,0.87244778871536,3.3401367664337,1.6067253351212,1.674861907959,2.4426169395447,1.1999999284744
2.0654494762421,0.87928742170334,3.3423557281494,1.613454580307,1.6825271844864,2.445531129837,1.2499998807907
2.0712876319885,0.88615351915359,3.3445732593536,1.6201636791229,1.6901912689209,2.448390007019,1.299999833107
2.0771472454071,0.89297991991043,3.3467915058136,1.6268526315689,1.6978406906128,2.4512021541595,1.3499997854233
2.0829782485962,0.89979046583176,3.3489918708801,1.6335217952728,1.7054748535156,2.4539875984192,1.3999997377396
2.0888266563416,0.9066087603569,3.351172208786,1.6401745080948,1.7130701541901,2.4567306041718,1.4499996900558
2.0946822166443,0.91339457035065,3.3533408641815,1.6468267440796,1.7206748723984,2.4594438076019,1.4999996423721
2.100545167923,0.92017287015915,3.355498790741,1.6535011529922,1.7282254695892,2.4621284008026,1.5499995946884
2.1063809394836,0.92693722248077,3.3576474189758,1.6601696014404,1.7357717752457,2.4647858142853,1.5999995470047
2.1121881008148,0.93367147445679,3.35977602005,1.6668125391006,1.7432870864868,2.4674162864685,1.649999499321
2.1179804801941,0.94041758775711,3.3618953227997,1.6734533309937,1.7507730722427,2.4700284004211,1.6999994516373
2.1237816810608,0.94714993238449,3.3640055656433,1.6801122426987,1.7582765817642,2.4726190567017,1.7499994039536
2.1295778751373,0.95388156175613,3.3661079406738,1.6867349147797,1.7657638788223,2.4751904010773,1.7999993562698
2.1353516578674,0.96060913801193,3.3682014942169,1.6933397054672,1.7732326984406,2.4777419567108,1.8499993085861
2.1410946846008,0.96732586622238,3.3702826499939,1.6999372243881,1.7806819677353,2.4802832603455,1.8999992609024
